Nombre de groupes :  15 
Ligne : Groupe ID_proteine nom_proteine
##############################################
# Singletons -  1  proteines
0  264 ThenauRGz_X_A_W8NZH4_Thermococcus_nautili. 
##############################################
# Groupe  1  -  17  proteines
1   1 PalpacTOPz_X_A_A0A075LS84_Palaeococcus_pacificus_DY20341. 
1   3 CanNitTOPz_X_A_A0A075MM36_Candidatus_Nitrososphaera_evergladensis_SR1. 
1   4 ArcfulTOPz_T_A_A0A075WFN2_Archaeoglobus_fulgidus_DSM_8774. 
1   6 MetbatRGz_X_A_A0A076LI67_Methanocaldococcus_bathoardescens. 
1   12 GeoaceTOPz_X_A_A0A0A7GF84_Geoglobus_acetivorans. 
1   37 PyrislRGz_t_A_A1RTX8_Pyrobaculum_islandicum_(strain_DSM_4184_/_JCM_9189_/_GEO3). 
1   63 CalmaqRGz_T_A_A8MCZ0_Caldivirga_maquilingensis_(strain_ATCC_700844_/_DSM_13496_/_JCM_10307_/_IC-167). 
1   67 PyrneuTOPz_X_A_B1YAK4_Pyrobaculum_neutrophilum_(strain_DSM_2338_/_JCM_9278_/_V24Sta)_(Thermoproteus_neutrophilus). 
1   91 ArcproRGz_T_A_D2RI62_Archaeoglobus_profundus_(strain_DSM_5631_/_JCM_9629_/_NBRC_100127_/_Av18). 
1   94 FerplaRGz_X_A_D3RWU3_Ferroglobus_placidus_(strain_DSM_10642_/_AEDII12DO). 
1   122 MetpetTOPz_X_A_E1RJ15_Methanolacinia_petrolearia_(strain_DSM_11571_/_OCM_486_/_SEBR_4847)_(Methanoplanus_petrolearius). 
1   134 VulmouTOPz_X_A_F0QWG4_Vulcanisaeta_moutnovskia_(strain_768-28). 
1   138 TheuzoTOPz_X_A_F2L146_Thermoproteus_uzoniensis_(strain_768-20). 
1   193 NitgarTOPz_X_A_K0IBM4_Nitrososphaera_gargensis_(strain_Ga9.2). 
1   219 ArcsulRGz_X_A_N0BNH0_Archaeoglobus_sulfaticallidus_PM70-1. 
1   252 Metsp.TOPz_X_A_R9SJ03_Methanobrevibacter_sp._AbM4. 
1   254 AercamRGb_X_A_U3T9V5_Aeropyrum_camini_SY1_=_JCM_12091. 
##############################################
# Groupe  2  -  19  proteines
2   2 PalpacRGz_X_A_A0A075LZI4_Palaeococcus_pacificus_DY20341. 
2   10 TheeurRGz_X_A_A0A097QUC2_Thermococcus_eurythermalis. 
2   71 TheonnTOPz_T_A_B6YTB3_Thermococcus_onnurineus_(strain_NA1). 
2   72 TheonnRGz_T_A_B6YTC9_Thermococcus_onnurineus_(strain_NA1). 
2   79 ThegamRGz_T_A_C5A7G9_Thermococcus_gammatolerans_(strain_DSM_15229_/_JCM_11827_/_EJ3). 
